Cell_Quality	cell_count	site	plate	well	site_location	Metadata_dataset_split
Great	733	CP186B-Well6-64	CP186B	Well6	64	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	180	CP186B-Well6-64	CP186B	Well6	64	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2965	CP186B-Well3-76	CP186B	Well3	76	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2471	CP186B-Well3-76	CP186B	Well3	76	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2034	CP186B-Well3-76	CP186B	Well3	76	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1210	CP186B-Well3-76	CP186B	Well3	76	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	416	CP186B-Well3-76	CP186B	Well3	76	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	4193	CP186B-Well4-48	CP186B	Well4	48	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3114	CP186B-Well4-48	CP186B	Well4	48	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2040	CP186B-Well4-48	CP186B	Well4	48	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1323	CP186B-Well4-48	CP186B	Well4	48	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	271	CP186B-Well4-48	CP186B	Well4	48	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3344	CP186B-Well1-96	CP186B	Well1	96	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2143	CP186B-Well1-96	CP186B	Well1	96	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1006	CP186B-Well1-96	CP186B	Well1	96	ALLBATCHES___ALLPLATES___ALLWELLS
Great	825	CP186B-Well1-96	CP186B	Well1	96	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	818	CP186B-Well1-96	CP186B	Well1	96	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2928	CP186B-Well2-68	CP186B	Well2	68	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2703	CP186B-Well2-68	CP186B	Well2	68	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2015	CP186B-Well2-68	CP186B	Well2	68	ALLBATCHES___ALLPLATES___ALLWELLS
Great	877	CP186B-Well2-68	CP186B	Well2	68	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	404	CP186B-Well2-68	CP186B	Well2	68	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	4424	CP186B-Well5-56	CP186B	Well5	56	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3345	CP186B-Well5-56	CP186B	Well5	56	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1934	CP186B-Well5-56	CP186B	Well5	56	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1200	CP186B-Well5-56	CP186B	Well5	56	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	302	CP186B-Well5-56	CP186B	Well5	56	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2190	CP186B-Well6-28	CP186B	Well6	28	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2026	CP186B-Well6-28	CP186B	Well6	28	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1174	CP186B-Well6-28	CP186B	Well6	28	ALLBATCHES___ALLPLATES___ALLWELLS
Great	859	CP186B-Well6-28	CP186B	Well6	28	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	593	CP186B-Well6-28	CP186B	Well6	28	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2814	CP186B-Well4-84	CP186B	Well4	84	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2473	CP186B-Well4-84	CP186B	Well4	84	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1383	CP186B-Well4-84	CP186B	Well4	84	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1069	CP186B-Well4-84	CP186B	Well4	84	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	772	CP186B-Well4-84	CP186B	Well4	84	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	322	CP186B-Well6-82	CP186B	Well6	82	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	237	CP186B-Well6-82	CP186B	Well6	82	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	105	CP186B-Well6-82	CP186B	Well6	82	ALLBATCHES___ALLPLATES___ALLWELLS
Great	90	CP186B-Well6-82	CP186B	Well6	82	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	71	CP186B-Well6-82	CP186B	Well6	82	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2853	CP186B-Well1-78	CP186B	Well1	78	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2557	CP186B-Well1-78	CP186B	Well1	78	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2055	CP186B-Well1-78	CP186B	Well1	78	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1100	CP186B-Well1-78	CP186B	Well1	78	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	603	CP186B-Well1-78	CP186B	Well1	78	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	751	CP186B-Well3-94	CP186B	Well3	94	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	493	CP186B-Well3-94	CP186B	Well3	94	ALLBATCHES___ALLPLATES___ALLWELLS
Great	305	CP186B-Well3-94	CP186B	Well3	94	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	248	CP186B-Well3-94	CP186B	Well3	94	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	181	CP186B-Well3-94	CP186B	Well3	94	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	3131	CP186B-Well5-38	CP186B	Well5	38	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3025	CP186B-Well5-38	CP186B	Well5	38	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2142	CP186B-Well5-38	CP186B	Well5	38	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1048	CP186B-Well5-38	CP186B	Well5	38	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	341	CP186B-Well5-38	CP186B	Well5	38	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	4093	CP186B-Well4-66	CP186B	Well4	66	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2074	CP186B-Well4-66	CP186B	Well4	66	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1039	CP186B-Well4-66	CP186B	Well4	66	ALLBATCHES___ALLPLATES___ALLWELLS
Great	956	CP186B-Well4-66	CP186B	Well4	66	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	135	CP186B-Well4-66	CP186B	Well4	66	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	4053	CP186B-Well3-58	CP186B	Well3	58	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3415	CP186B-Well3-58	CP186B	Well3	58	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2424	CP186B-Well3-58	CP186B	Well3	58	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1337	CP186B-Well3-58	CP186B	Well3	58	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	394	CP186B-Well3-58	CP186B	Well3	58	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2653	CP186B-Well2-86	CP186B	Well2	86	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2493	CP186B-Well2-86	CP186B	Well2	86	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1625	CP186B-Well2-86	CP186B	Well2	86	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1004	CP186B-Well2-86	CP186B	Well2	86	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	620	CP186B-Well2-86	CP186B	Well2	86	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1933	CP186B-Well5-74	CP186B	Well5	74	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1838	CP186B-Well5-74	CP186B	Well5	74	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1636	CP186B-Well5-74	CP186B	Well5	74	ALLBATCHES___ALLPLATES___ALLWELLS
Great	862	CP186B-Well5-74	CP186B	Well5	74	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	490	CP186B-Well5-74	CP186B	Well5	74	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	5020	CP186B-Well6-46	CP186B	Well6	46	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3331	CP186B-Well6-46	CP186B	Well6	46	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1904	CP186B-Well6-46	CP186B	Well6	46	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1267	CP186B-Well6-46	CP186B	Well6	46	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	248	CP186B-Well6-46	CP186B	Well6	46	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2100	CP186B-Well1-52	CP186B	Well1	52	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1635	CP186B-Well1-52	CP186B	Well1	52	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	781	CP186B-Well1-52	CP186B	Well1	52	ALLBATCHES___ALLPLATES___ALLWELLS
Great	777	CP186B-Well1-52	CP186B	Well1	52	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	661	CP186B-Well1-52	CP186B	Well1	52	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2049	CP186B-Well2-24	CP186B	Well2	24	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1951	CP186B-Well2-24	CP186B	Well2	24	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1363	CP186B-Well2-24	CP186B	Well2	24	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1129	CP186B-Well2-24	CP186B	Well2	24	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	717	CP186B-Well2-24	CP186B	Well2	24	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	309	CP186B-Well5-12	CP186B	Well5	12	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	225	CP186B-Well5-12	CP186B	Well5	12	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	114	CP186B-Well5-12	CP186B	Well5	12	ALLBATCHES___ALLPLATES___ALLWELLS
Great	101	CP186B-Well5-12	CP186B	Well5	12	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	93	CP186B-Well5-12	CP186B	Well5	12	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1146	CP186B-Well4-40	CP186B	Well4	40	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	857	CP186B-Well4-40	CP186B	Well4	40	ALLBATCHES___ALLPLATES___ALLWELLS
Great	542	CP186B-Well4-40	CP186B	Well4	40	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	430	CP186B-Well4-40	CP186B	Well4	40	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	372	CP186B-Well4-40	CP186B	Well4	40	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2076	CP186B-Well3-32	CP186B	Well3	32	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1535	CP186B-Well3-32	CP186B	Well3	32	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	671	CP186B-Well3-32	CP186B	Well3	32	ALLBATCHES___ALLPLATES___ALLWELLS
Great	644	CP186B-Well3-32	CP186B	Well3	32	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	534	CP186B-Well3-32	CP186B	Well3	32	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3255	CP186B-Well2-60	CP186B	Well2	60	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2678	CP186B-Well2-60	CP186B	Well2	60	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1013	CP186B-Well2-60	CP186B	Well2	60	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	870	CP186B-Well2-60	CP186B	Well2	60	ALLBATCHES___ALLPLATES___ALLWELLS
Great	825	CP186B-Well2-60	CP186B	Well2	60	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2057	CP186B-Well1-16	CP186B	Well1	16	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1476	CP186B-Well1-16	CP186B	Well1	16	ALLBATCHES___ALLPLATES___ALLWELLS
Great	855	CP186B-Well1-16	CP186B	Well1	16	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	815	CP186B-Well1-16	CP186B	Well1	16	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	684	CP186B-Well1-16	CP186B	Well1	16	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2672	CP186B-Well3-14	CP186B	Well3	14	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1953	CP186B-Well3-14	CP186B	Well3	14	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	929	CP186B-Well3-14	CP186B	Well3	14	ALLBATCHES___ALLPLATES___ALLWELLS
Great	872	CP186B-Well3-14	CP186B	Well3	14	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	620	CP186B-Well3-14	CP186B	Well3	14	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2838	CP186B-Well1-70	CP186B	Well1	70	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1962	CP186B-Well1-70	CP186B	Well1	70	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1019	CP186B-Well1-70	CP186B	Well1	70	ALLBATCHES___ALLPLATES___ALLWELLS
Great	861	CP186B-Well1-70	CP186B	Well1	70	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	773	CP186B-Well1-70	CP186B	Well1	70	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2253	CP186B-Well2-42	CP186B	Well2	42	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1929	CP186B-Well2-42	CP186B	Well2	42	ALLBATCHES___ALLPLATES___ALLWELLS
Great	985	CP186B-Well2-42	CP186B	Well2	42	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	906	CP186B-Well2-42	CP186B	Well2	42	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	713	CP186B-Well2-42	CP186B	Well2	42	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	615	CP186B-Well5-30	CP186B	Well5	30	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	424	CP186B-Well5-30	CP186B	Well5	30	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	232	CP186B-Well5-30	CP186B	Well5	30	ALLBATCHES___ALLPLATES___ALLWELLS
Great	217	CP186B-Well5-30	CP186B	Well5	30	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	132	CP186B-Well5-30	CP186B	Well5	30	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	4364	CP186B-Well3-50	CP186B	Well3	50	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2770	CP186B-Well3-50	CP186B	Well3	50	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1316	CP186B-Well3-50	CP186B	Well3	50	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1297	CP186B-Well3-50	CP186B	Well3	50	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1155	CP186B-Well3-50	CP186B	Well3	50	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1795	CP186B-Well4-22	CP186B	Well4	22	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1519	CP186B-Well4-22	CP186B	Well4	22	ALLBATCHES___ALLPLATES___ALLWELLS
Great	659	CP186B-Well4-22	CP186B	Well4	22	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	639	CP186B-Well4-22	CP186B	Well4	22	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	493	CP186B-Well4-22	CP186B	Well4	22	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3075	CP186B-Well1-34	CP186B	Well1	34	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3042	CP186B-Well1-34	CP186B	Well1	34	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2525	CP186B-Well1-34	CP186B	Well1	34	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1377	CP186B-Well1-34	CP186B	Well1	34	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	627	CP186B-Well1-34	CP186B	Well1	34	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	489	CP186B-Well1-61	CP186B	Well1	61	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	422	CP186B-Well1-61	CP186B	Well1	61	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	148	CP186B-Well1-61	CP186B	Well1	61	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	145	CP186B-Well1-61	CP186B	Well1	61	ALLBATCHES___ALLPLATES___ALLWELLS
Great	141	CP186B-Well1-61	CP186B	Well1	61	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2412	CP186B-Well2-33	CP186B	Well2	33	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2222	CP186B-Well2-33	CP186B	Well2	33	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1519	CP186B-Well2-33	CP186B	Well2	33	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1302	CP186B-Well2-33	CP186B	Well2	33	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	818	CP186B-Well2-33	CP186B	Well2	33	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2362	CP186B-Well3-5	CP186B	Well3	5	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1535	CP186B-Well3-5	CP186B	Well3	5	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	791	CP186B-Well3-5	CP186B	Well3	5	ALLBATCHES___ALLPLATES___ALLWELLS
Great	598	CP186B-Well3-5	CP186B	Well3	5	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	391	CP186B-Well3-5	CP186B	Well3	5	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1024	CP186B-Well1-7	CP186B	Well1	7	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	775	CP186B-Well1-7	CP186B	Well1	7	ALLBATCHES___ALLPLATES___ALLWELLS
Great	507	CP186B-Well1-7	CP186B	Well1	7	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	392	CP186B-Well1-7	CP186B	Well1	7	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	381	CP186B-Well1-7	CP186B	Well1	7	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1525	CP186B-Well3-41	CP186B	Well3	41	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1118	CP186B-Well3-41	CP186B	Well3	41	ALLBATCHES___ALLPLATES___ALLWELLS
Great	588	CP186B-Well3-41	CP186B	Well3	41	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	550	CP186B-Well3-41	CP186B	Well3	41	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	378	CP186B-Well3-41	CP186B	Well3	41	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1362	CP186B-Well4-13	CP186B	Well4	13	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1269	CP186B-Well4-13	CP186B	Well4	13	ALLBATCHES___ALLPLATES___ALLWELLS
Great	534	CP186B-Well4-13	CP186B	Well4	13	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	480	CP186B-Well4-13	CP186B	Well4	13	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	429	CP186B-Well4-13	CP186B	Well4	13	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	295	CP186B-Well5-3	CP186B	Well5	3	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	258	CP186B-Well5-3	CP186B	Well5	3	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	100	CP186B-Well5-3	CP186B	Well5	3	ALLBATCHES___ALLPLATES___ALLWELLS
Great	95	CP186B-Well5-3	CP186B	Well5	3	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	66	CP186B-Well5-3	CP186B	Well5	3	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2830	CP186B-Well1-25	CP186B	Well1	25	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2373	CP186B-Well1-25	CP186B	Well1	25	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1645	CP186B-Well1-25	CP186B	Well1	25	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1217	CP186B-Well1-25	CP186B	Well1	25	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	773	CP186B-Well1-25	CP186B	Well1	25	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1918	CP186B-Well3-23	CP186B	Well3	23	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1494	CP186B-Well3-23	CP186B	Well3	23	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	730	CP186B-Well3-23	CP186B	Well3	23	ALLBATCHES___ALLPLATES___ALLWELLS
Great	718	CP186B-Well3-23	CP186B	Well3	23	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	617	CP186B-Well3-23	CP186B	Well3	23	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1354	CP186B-Well2-51	CP186B	Well2	51	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1108	CP186B-Well2-51	CP186B	Well2	51	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	482	CP186B-Well2-51	CP186B	Well2	51	ALLBATCHES___ALLPLATES___ALLWELLS
Great	475	CP186B-Well2-51	CP186B	Well2	51	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	372	CP186B-Well2-51	CP186B	Well2	51	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	867	CP186B-Well4-4	CP186B	Well4	4	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	707	CP186B-Well4-4	CP186B	Well4	4	ALLBATCHES___ALLPLATES___ALLWELLS
Great	331	CP186B-Well4-4	CP186B	Well4	4	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	312	CP186B-Well4-4	CP186B	Well4	4	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	278	CP186B-Well4-4	CP186B	Well4	4	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2434	CP186B-Well2-6	CP186B	Well2	6	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1763	CP186B-Well2-6	CP186B	Well2	6	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	814	CP186B-Well2-6	CP186B	Well2	6	ALLBATCHES___ALLPLATES___ALLWELLS
Great	791	CP186B-Well2-6	CP186B	Well2	6	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	691	CP186B-Well2-6	CP186B	Well2	6	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	956	CP186B-Well4-31	CP186B	Well4	31	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	683	CP186B-Well4-31	CP186B	Well4	31	ALLBATCHES___ALLPLATES___ALLWELLS
Great	257	CP186B-Well4-31	CP186B	Well4	31	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	242	CP186B-Well4-31	CP186B	Well4	31	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	233	CP186B-Well4-31	CP186B	Well4	31	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2279	CP186B-Well2-15	CP186B	Well2	15	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2057	CP186B-Well2-15	CP186B	Well2	15	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1065	CP186B-Well2-15	CP186B	Well2	15	ALLBATCHES___ALLPLATES___ALLWELLS
Great	912	CP186B-Well2-15	CP186B	Well2	15	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	681	CP186B-Well2-15	CP186B	Well2	15	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2708	CP186B-Well1-43	CP186B	Well1	43	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2622	CP186B-Well1-43	CP186B	Well1	43	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1958	CP186B-Well1-43	CP186B	Well1	43	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1056	CP186B-Well1-43	CP186B	Well1	43	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	611	CP186B-Well1-43	CP186B	Well1	43	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2710	CP186B-Well6-59	CP186B	Well6	59	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2587	CP186B-Well6-59	CP186B	Well6	59	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1689	CP186B-Well6-59	CP186B	Well6	59	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1131	CP186B-Well6-59	CP186B	Well6	59	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	598	CP186B-Well6-59	CP186B	Well6	59	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2258	CP186B-Well5-87	CP186B	Well5	87	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2152	CP186B-Well5-87	CP186B	Well5	87	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1423	CP186B-Well5-87	CP186B	Well5	87	ALLBATCHES___ALLPLATES___ALLWELLS
Great	775	CP186B-Well5-87	CP186B	Well5	87	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	505	CP186B-Well5-87	CP186B	Well5	87	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1222	CP186B-Well6-95	CP186B	Well6	95	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	965	CP186B-Well6-95	CP186B	Well6	95	ALLBATCHES___ALLPLATES___ALLWELLS
Great	380	CP186B-Well6-95	CP186B	Well6	95	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	349	CP186B-Well6-95	CP186B	Well6	95	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	244	CP186B-Well6-95	CP186B	Well6	95	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	250	CP186B-Well1-12	CP186B	Well1	12	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	183	CP186B-Well1-12	CP186B	Well1	12	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	113	CP186B-Well1-12	CP186B	Well1	12	ALLBATCHES___ALLPLATES___ALLWELLS
Great	87	CP186B-Well1-12	CP186B	Well1	12	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	62	CP186B-Well1-12	CP186B	Well1	12	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1464	CP186B-Well4-79	CP186B	Well4	79	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1295	CP186B-Well4-79	CP186B	Well4	79	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	863	CP186B-Well4-79	CP186B	Well4	79	ALLBATCHES___ALLPLATES___ALLWELLS
Great	772	CP186B-Well4-79	CP186B	Well4	79	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	531	CP186B-Well4-79	CP186B	Well4	79	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	3313	CP186B-Well6-77	CP186B	Well6	77	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2690	CP186B-Well6-77	CP186B	Well6	77	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1777	CP186B-Well6-77	CP186B	Well6	77	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1009	CP186B-Well6-77	CP186B	Well6	77	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	257	CP186B-Well6-77	CP186B	Well6	77	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	782	CP186B-Well3-89	CP186B	Well3	89	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	568	CP186B-Well3-89	CP186B	Well3	89	ALLBATCHES___ALLPLATES___ALLWELLS
